0.005,2.63158
0.00501064,2.63865
0.00502126,2.64572
0.00503187,2.65279
0.00504246,2.65986
0.00505305,2.66694
0.00506362,2.67401
0.00507417,2.68108
0.00508472,2.68815
0.00509526,2.69522
0.00510578,2.70229
0.00511629,2.70936
0.00512679,2.71643
0.00513728,2.7235
0.00514776,2.73057
0.00515823,2.73765
0.00516868,2.74472
0.00517912,2.75179
0.00518955,2.75886
0.00519997,2.76593
0.00521038,2.773
0.00522077,2.78007
0.00523116,2.78714
0.00524153,2.79421
0.00525189,2.80129
0.00526224,2.80836
0.00527258,2.81543
0.00528291,2.8225
0.00529323,2.82957
0.00530353,2.83664
0.00531382,2.84371
0.00532411,2.85078
0.00533438,2.85785
0.00534464,2.86493
0.00535488,2.872
0.00536512,2.87907
0.00537535,2.88614
0.00538556,2.89321
0.00539576,2.90028
0.00540596,2.90735
0.00541614,2.91442
0.00542631,2.92149
0.00543647,2.92856
0.00544661,2.93564
0.00545675,2.94271
0.00546687,2.94978
0.00547699,2.95685
0.00548709,2.96392
0.00549718,2.97099
0.00550727,2.97806
0.00551734,2.98513
0.00552739,2.9922
0.00553744,2.99928
0.00554748,3.00635
0.00555751,3.01342
0.00556752,3.02049
0.00557753,3.02756
0.00558752,3.03463
0.0055975,3.0417
0.00560748,3.04877
0.00561744,3.05584
0.00562739,3.06291
0.00563733,3.06999
0.00564726,3.07706
0.00565718,3.08413
0.00566708,3.0912
0.00567698,3.09827
0.00568687,3.10534
0.00569674,3.11241
0.00570661,3.11948
0.00571646,3.12655
0.00572631,3.13363
0.00573614,3.1407
0.00574596,3.14777
0.00575577,3.15484
0.00576557,3.16191
0.00577537,3.16898
0.00578515,3.17605
0.00579492,3.18312
0.00580468,3.19019
0.00581442,3.19727
0.00582416,3.20434
0.00583389,3.21141
0.00584361,3.21848
0.00585332,3.22555
0.00586301,3.23262
0.0058727,3.23969
0.00588238,3.24676
0.00589204,3.25383
0.0059017,3.2609
0.00591134,3.26798
0.00592098,3.27505
0.0059306,3.28212
0.00594022,3.28919
0.00594982,3.29626
0.00595942,3.30333
0.005969,3.3104
0.00597857,3.31747
0.00598814,3.32454
0.00599769,3.33162
0.00600723,3.33869
0.00601677,3.34576
0.00602629,3.35283
0.0060358,3.3599
0.00604531,3.36697
0.0060548,3.37404
0.00606428,3.38111
0.00607375,3.38818
0.00608322,3.39525
0.00609267,3.40233
0.00610211,3.4094
0.00611155,3.41647
0.00612097,3.42354
0.00613038,3.43061
0.00613979,3.43768
0.00614918,3.44475
0.00615856,3.45182
0.00616794,3.45889
0.0061773,3.46597
0.00618665,3.47304
0.006196,3.48011
0.00620533,3.48718
0.00621466,3.49425
0.00622397,3.50132
0.00623328,3.50839
0.00624257,3.51546
0.00625186,3.52253
0.00626113,3.52961
0.0062704,3.53668
0.00627966,3.54375
0.0062889,3.55082
0.00629814,3.55789
0.00630737,3.56496
0.00631658,3.57203
0.00632579,3.5791
0.00633499,3.58617
0.00634418,3.59324
0.00635336,3.60032
0.00636253,3.60739
0.00637169,3.61446
0.00638084,3.62153
0.00638998,3.6286
0.00639912,3.63567
0.00640824,3.64274
0.00641735,3.64981
0.00642645,3.65688
0.00643555,3.66396
0.00644463,3.67103
0.00645371,3.6781
0.00646278,3.68517
0.00647183,3.69224
0.00648088,3.69931
0.00648992,3.70638
0.00649895,3.71345
0.00650797,3.72052
0.00651698,3.72759
0.00652598,3.73467
0.00653497,3.74174
0.00654395,3.74881
0.00655292,3.75588
0.00656189,3.76295
0.00657084,3.77002
0.00657979,3.77709
0.00658872,3.78416
0.00659765,3.79123
0.00660657,3.79831
0.00661548,3.80538
0.00662438,3.81245
0.00663327,3.81952
0.00664215,3.82659
0.00665102,3.83366
0.00665989,3.84073
0.00666874,3.8478
0.00667759,3.85487
0.00668642,3.86195
0.00669525,3.86902
0.00670407,3.87609
0.00671288,3.88316
0.00672168,3.89023
0.00673047,3.8973
0.00673925,3.90437
0.00674802,3.91144
0.00675679,3.91851
0.00676554,3.92558
0.00677429,3.93266
0.00678303,3.93973
0.00679176,3.9468
0.00680048,3.95387
0.00680919,3.96094
0.00681789,3.96801
0.00682659,3.97508
0.00683527,3.98215
0.00684395,3.98922
0.00685261,3.9963
0.00686127,4.00337
0.00686992,4.01044
0.00687856,4.01751
0.0068872,4.02458
0.00689582,4.03165
0.00690444,4.03872
0.00691304,4.04579
0.00692164,4.05286
0.00693023,4.05994
0.00693881,4.06701
0.00694738,4.07408
0.00695594,4.08115
0.0069645,4.08822
0.00697304,4.09529
0.00698158,4.10236
0.00699011,4.10943
0.00699863,4.1165
0.00700714,4.12357
0.00701565,4.13065
0.00702414,4.13772
0.00703263,4.14479
0.00704111,4.15186
0.00704958,4.15893
0.00705804,4.166
0.00706649,4.17307
0.00707493,4.18014
0.00708337,4.18721
0.0070918,4.19429
0.00710021,4.20136
0.00710862,4.20843
0.00711703,4.2155
0.00712542,4.22257
0.00713381,4.22964
0.00714218,4.23671
0.00715055,4.24378
0.00715891,4.25085
0.00716726,4.25792
0.00717561,4.265
0.00718394,4.27207
0.00719227,4.27914
0.00720059,4.28621
0.0072089,4.29328
0.0072172,4.30035
0.0072255,4.30742
0.00723378,4.31449
0.00724206,4.32156
0.00725033,4.32864
0.00725859,4.33571
0.00726685,4.34278
0.00727509,4.34985
0.00728333,4.35692
0.00729156,4.36399
0.00729978,4.37106
0.00730799,4.37813
0.0073162,4.3852
0.0073244,4.39228
0.00733258,4.39935
0.00734077,4.40642
0.00734894,4.41349
0.0073571,4.42056
0.00736526,4.42763
0.00737341,4.4347
0.00738155,4.44177
0.00738968,4.44884
0.00739781,4.45591
0.00740592,4.46299
0.00741403,4.47006
0.00742213,4.47713
0.00743023,4.4842
0.00743831,4.49127
0.00744639,4.49834
0.00745446,4.50541
0.00746252,4.51248
0.00747057,4.51955
0.00747862,4.52663
0.00748666,4.5337
0.00749469,4.54077
0.00750271,4.54784
0.00751073,4.55491
0.00751873,4.56198
0.00752673,4.56905
0.00753472,4.57612
0.00754271,4.58319
0.00755068,4.59027
0.00755865,4.59734
0.00756661,4.60441
0.00757456,4.61148
0.00758251,4.61855
0.00759045,4.62562
0.00759838,4.63269
0.0076063,4.63976
0.00761421,4.64683
0.00762212,4.6539
0.00763002,4.66098
0.00763791,4.66805
0.00764579,4.67512
0.00765367,4.68219
0.00766154,4.68926
0.0076694,4.69633
0.00767725,4.7034
0.0076851,4.71047
0.00769294,4.71754
0.00770077,4.72462
0.00770859,4.73169
0.00771641,4.73876
0.00772422,4.74583
0.00773202,4.7529
0.00773981,4.75997
0.0077476,4.76704
0.00775538,4.77411
